set_id,block_id,session_id,set_order,reps_parsed,distance_parsed_m,block_volume_m,block_type,prescription_text,zones,styles,materials,skills,atomization,source_fidelity
RKF-15-16-09-B01-S01,RKF-15-16-09-B01,RKF-15-16-09,1,,,1000,Aquecimento,1000 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-09-B02-S01,RKF-15-16-09-B02,RKF-15-16-09,1,,,600,Desenvolvimento,600 técnica de pegada,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-09-B03-S01,RKF-15-16-09-B03,RKF-15-16-09,1,6,200,1200,Desenvolvimento,"1200 braço: 6×200; #1–2 palmar pequeno, #3–4 médio, #5 pequeno, #6 sem palmar; A1→A2",A2|A1,,Palmar pequeno,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-09-B04-S01,RKF-15-16-09-B04,RKF-15-16-09,1,5,600,3000,Desenvolvimento,3000 principal: 5×600 =200 A1+300 A2+100 A2 forte; reduzir discretamente braçadas permitidas no primeiro 200 sem perder velocidade,A2|A1,,,Braçadas,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-09-B05-S01,RKF-15-16-09-B05,RKF-15-16-09,1,6,100,600,Desenvolvimento,600: 6×100 =50 perna A2+50 nado A2 forte,A2,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-09-B06-S01,RKF-15-16-09-B06,RKF-15-16-09,1,,,200,Desenvolvimento,200 técnica,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-09-B07-S01,RKF-15-16-09-B07,RKF-15-16-09,1,,,400,Regenerativo,400 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-10-B01-S01,RKF-15-16-10-B01,RKF-15-16-10,1,,,1000,Aquecimento,1000 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-10-B02-S01,RKF-15-16-10-B02,RKF-15-16-10,1,,,600,Desenvolvimento,600 técnica,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-10-B03-S01,RKF-15-16-10-B03,RKF-15-16-10,1,,,600,Desenvolvimento,600 preparação específica,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-10-B04-S01,RKF-15-16-10-B04,RKF-15-16-10,1,3,1200,3600,Desenvolvimento,"3600 principal: 3×1200. #1 3×400 A1/A1-A2/A2. #2 4×300 A1/A2/A2/negative split. #3 6×200 =2 A1/A2+2 A2+1 A2 forte+1 A2→A3. Mesma metragem, arquiteturas distintas",A3|A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-10-B05-S01,RKF-15-16-10-B05,RKF-15-16-10,1,,,600,Desenvolvimento,600 perna,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-10-B06-S01,RKF-15-16-10-B06,RKF-15-16-10,1,,,300,Desenvolvimento,300 transferência,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-10-B07-S01,RKF-15-16-10-B07,RKF-15-16-10,1,,,300,Regenerativo,300 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-11-B01-S01,RKF-15-16-11-B01,RKF-15-16-11,1,,,1000,Aquecimento,1000 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-11-B02-S01,RKF-15-16-11-B02,RKF-15-16-11,1,,,600,Desenvolvimento,600 técnica,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-11-B03-S01,RKF-15-16-11-B03,RKF-15-16-11,1,6,100,600,Desenvolvimento,600: 6×100 descendentes 1–3 ×2,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-11-B04-S01,RKF-15-16-11-B04,RKF-15-16-11,1,10,400,4000,Desenvolvimento,4000 principal: 10×400 — A1 técnico; A1/A2; A2; A2; negative split; 300 A2+100 forte; 200 A2+200 A2 forte; A2 forte sustentável; repetir #8 com menos ciclos; melhor média sustentável. Nos 4 últimos registrar 100s+ciclos+paredes,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-11-B05-S01,RKF-15-16-11-B05,RKF-15-16-11,1,,,600,Desenvolvimento,600 perna,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-11-B06-S01,RKF-15-16-11-B06,RKF-15-16-11,1,,,400,Desenvolvimento,400 técnica pós,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-11-B07-S01,RKF-15-16-11-B07,RKF-15-16-11,1,,,600,Regenerativo,600 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-12-B01-S01,RKF-15-16-12-B01,RKF-15-16-12,1,,,1000,Aquecimento,1000 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-12-B02-S01,RKF-15-16-12-B02,RKF-15-16-12,1,,,600,Desenvolvimento,600 técnica,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-12-B03-S01,RKF-15-16-12-B03,RKF-15-16-12,1,,,4600,Desenvolvimento,4600 principal pirâmide: 200 A2 +400 A1/A2 +600 A1 +800 A1/A2 +1000 A2 controlado +800 A2 +600 A2 forte +200 A2→A3. Subida acumula volume; descida aumenta performance,A3|A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-12-B04-S01,RKF-15-16-12-B04,RKF-15-16-12,1,,,500,Desenvolvimento,500 perna,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-12-B05-S01,RKF-15-16-12-B05,RKF-15-16-12,1,,,300,Desenvolvimento,300 braço técnico,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-12-B06-S01,RKF-15-16-12-B06,RKF-15-16-12,1,,,400,Regenerativo,400 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-13-B01-S01,RKF-15-16-13-B01,RKF-15-16-13,1,,,1000,Aquecimento,1000 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-13-B02-S01,RKF-15-16-13-B02,RKF-15-16-13,1,,,600,Desenvolvimento,600 técnica,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-13-B03-S01,RKF-15-16-13-B03,RKF-15-16-13,1,4,300,1200,Desenvolvimento,1200 perna: 4×300 — 200 perna A1+100 nado; 150 perna A2+150 nado; 100 perna forte+200 nado A2; 50 perna forte+250 nado progressivo,A2|A1,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-13-B04-S01,RKF-15-16-13-B04,RKF-15-16-13,1,8,400,3200,Desenvolvimento,3200 principal: 8×400 =300 A2+100 progressivo. 1–4 acelerar sobretudo por pressão de braço; 5–8 aumentar deliberadamente contribuição das pernas; comparar velocidade e custo técnico,A2,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-13-B05-S01,RKF-15-16-13-B05,RKF-15-16-13,1,8,50,400,Desenvolvimento,400: 8×50 =25 perna forte+25 nado,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-13-B06-S01,RKF-15-16-13-B06,RKF-15-16-13,1,,,400,Regenerativo,400 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-14-B01-S01,RKF-15-16-14-B01,RKF-15-16-14,1,4,50,800,Aquecimento,800: 400 livre+200 IM+4×50 progressivos,,Livre/Crawl,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-14-B02-S01,RKF-15-16-14-B02,RKF-15-16-14,1,,,600,Desenvolvimento,600 técnica,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-14-B03-S01,RKF-15-16-14-B03,RKF-15-16-14,1,2,1500,3000,Desenvolvimento,3000 principal I: 2×1500 — #1 A1/A2 contínuo; #2 500 A1+500 A2+500 negative split,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-14-B04-S01,RKF-15-16-14-B04,RKF-15-16-14,1,3,800,2400,Desenvolvimento,2400 principal II: 3×800 — #1 400 A1+400 A2; #2 200 A1+400 A2+200 forte; #3 4×200 internos descendentes,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-14-B05-S01,RKF-15-16-14-B05,RKF-15-16-14,1,6,100,600,Desenvolvimento,600: 6×100 braço palmar pequeno A2,A2,,Palmar pequeno,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-14-B06-S01,RKF-15-16-14-B06,RKF-15-16-14,1,,,400,Desenvolvimento,400 perna,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-14-B07-S01,RKF-15-16-14-B07,RKF-15-16-14,1,,,200,Regenerativo,200 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-15-B01-S01,RKF-15-16-15-B01,RKF-15-16-15,1,,,1000,Aquecimento,1000 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-15-B02-S01,RKF-15-16-15-B02,RKF-15-16-15,1,,,600,Desenvolvimento,600 técnica,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-15-B03-S01,RKF-15-16-15-B03,RKF-15-16-15,1,8,100,800,Desenvolvimento,800 força especial: 8×100; 1–4 50 camisa A1/A2+retirar+50 nado A2; 5–8 50 short A1/A2+retirar+50 nado A2. Material proporcional à idade e sem deformar gesto,A2|A1,,Camisa|Short,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-15-B04-S01,RKF-15-16-15-B04,RKF-15-16-15,1,8,400,3200,Desenvolvimento,3200 principal: 8×400; ímpares 200 A1+150 A2+50 forte; pares 100 A1+200 A2+100 A2 forte. Pós-resistência: água leve sem perder apoio,A2|A1,,,Sensibilidade,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-15-B05-S01,RKF-15-16-15-B05,RKF-15-16-15,1,,,400,Desenvolvimento,400 perna,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-15-B06-S01,RKF-15-16-15-B06,RKF-15-16-15,1,,,200,Desenvolvimento,200 técnica,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-15-B07-S01,RKF-15-16-15-B07,RKF-15-16-15,1,,,400,Regenerativo,400 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-16-B01-S01,RKF-15-16-16-B01,RKF-15-16-16,1,,,1000,Aquecimento,1000 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-16-B02-S01,RKF-15-16-16-B02,RKF-15-16-16,1,,,600,Desenvolvimento,600 técnica,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-16-B03-S01,RKF-15-16-16-B03,RKF-15-16-16,1,,,600,Desenvolvimento,600 preparação,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-16-B04-S01,RKF-15-16-16-B04,RKF-15-16-16,1,20,200,4000,Desenvolvimento,"4000 principal: 20×200. 1–5=2 A1+3 A2; 6–10=1 A1+3 A2+1 A2 forte; 11–15 todos A2 descendentes 1–5; 16–20=A2/strong/negative split/strong/melhor média. Mesma distância, intenção fisiológica variável",A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-16-B05-S01,RKF-15-16-16-B05,RKF-15-16-16,1,,,400,Desenvolvimento,400 perna,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-16-B06-S01,RKF-15-16-16-B06,RKF-15-16-16,1,,,200,Desenvolvimento,200 técnica pós,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-16-B07-S01,RKF-15-16-16-B07,RKF-15-16-16,1,,,400,Regenerativo,400 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-17-B01-S01,RKF-15-16-17-B01,RKF-15-16-17,1,,,1000,Aquecimento,1000 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-17-B02-S01,RKF-15-16-17-B02,RKF-15-16-17,1,,,600,Desenvolvimento,600 técnica,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-17-B03-S01,RKF-15-16-17-B03,RKF-15-16-17,1,1,600,5400,Desenvolvimento,"5400 principal: 3 rounds de 1800, cada um 1×600+3×200+6×100. R1: 600 A1, 200s A1/A2, 100s A1→A2. R2: 600 A2, 200s A2, 100s 4 A2+2 A2 forte. R3: 600 negative split, 200s A2 forte sustentável, 100s alternando A2/A3 controlado",A3|A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-17-B04-S01,RKF-15-16-17-B04,RKF-15-16-17,1,,,300,Desenvolvimento,300 perna/nado,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-17-B05-S01,RKF-15-16-17-B05,RKF-15-16-17,1,,,300,Regenerativo,300 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-18-B01-S01,RKF-15-16-18-B01,RKF-15-16-18,1,,,1000,Aquecimento,1000 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-18-B02-S01,RKF-15-16-18-B02,RKF-15-16-18,1,8,100,800,Desenvolvimento,800 técnica IM: 8×100 com 25 drill de cada estilo + transferência,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-18-B03-S01,RKF-15-16-18-B03,RKF-15-16-18,1,7,600,4200,Desenvolvimento,4200 principal: 7×600 — 400 IM+200 livre A1; 300 IM+300 livre A2; 200 IM+400 livre A2; 150 de cada estilo; 300 IM A2+300 livre A2 forte; 4×150 internos borbo/livre-costas/livre-peito/livre-IM; 600 negative split IM/livre,A2|A1,Livre/Crawl|Costas|Peito|Borboleta|Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-18-B04-S01,RKF-15-16-18-B04,RKF-15-16-18,1,,,500,Desenvolvimento,500 perna estilos,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-18-B05-S01,RKF-15-16-18-B05,RKF-15-16-18,1,,,300,Desenvolvimento,300 transferência,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-18-B06-S01,RKF-15-16-18-B06,RKF-15-16-18,1,,,400,Regenerativo,400 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-19-B01-S01,RKF-15-16-19-B01,RKF-15-16-19,1,,,1000,Aquecimento,1000 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-19-B02-S01,RKF-15-16-19-B02,RKF-15-16-19,1,,,600,Desenvolvimento,600 técnica,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-19-B03-S01,RKF-15-16-19-B03,RKF-15-16-19,1,6,100,600,Desenvolvimento,600: 6×100 progressivos registrando ciclos,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-19-B04-S01,RKF-15-16-19-B04,RKF-15-16-19,1,3,4,4200,Desenvolvimento,"4200 principal: 3×4×350. B1 A1/A2 extrema eficiência; B2 A2 estável; B3 A2 forte sustentável. Cada 350=200 ritmo estabelecido+100 acelerar+50 melhor técnica. Registrar tempo, último 100, braçadas último 50 e virada final",A2|A1,,,Braçadas,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-19-B05-S01,RKF-15-16-19-B05,RKF-15-16-19,1,,,500,Desenvolvimento,500 perna→nado,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-19-B06-S01,RKF-15-16-19-B06,RKF-15-16-19,1,,,500,Regenerativo,500 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-20-B01-S01,RKF-15-16-20-B01,RKF-15-16-20,1,4,50,1000,Aquecimento,1000: 400 livre A1+200 IM+4×50 drill/nado+4×50 progressivos,A1,Livre/Crawl,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-20-B02-S01,RKF-15-16-20-B02,RKF-15-16-20,1,6,100,600,Desenvolvimento,600: 6×100 =25 scull+25 drill+50 progressivo,,,,Scull,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-20-B03-S01,RKF-15-16-20-B03,RKF-15-16-20,1,1,1500,1500,Desenvolvimento,1500: 1×1500 em 5×300 internos A1/A1-A2/A2/A2/melhor 300 sustentável,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-20-B04-S01,RKF-15-16-20-B04,RKF-15-16-20,1,4,400,1600,Desenvolvimento,1600: 4×400 A1/A2; A2; negative split; A2 forte,A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-20-B05-S01,RKF-15-16-20-B05,RKF-15-16-20,1,6,200,1200,Desenvolvimento,1200: 6×200 =2 A2; 2 com 150 A2+50 forte; 1 negative split; 1 melhor média,A2,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-20-B06-S01,RKF-15-16-20-B06,RKF-15-16-20,1,8,100,800,Desenvolvimento,800: 8×100 =2 A1+2 A2+2 A2 forte+2 A2→A3 controlado,A3|A2|A1,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-20-B07-S01,RKF-15-16-20-B07,RKF-15-16-20,1,6,100,600,Desenvolvimento,600: 6×100 =50 perna A2/forte+50 nado transferindo,A2,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-20-B08-S01,RKF-15-16-20-B08,RKF-15-16-20,1,6,50,300,Desenvolvimento,300: 6×50 melhor padrão mecânico da sessão sob fadiga,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-20-B09-S01,RKF-15-16-20-B09,RKF-15-16-20,1,,,400,Regenerativo,400 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-21-B01-S01,RKF-15-16-21-B01,RKF-15-16-21,1,4,50,1000,Aquecimento,1000: 400 livre A1+200 IM+4×50 drill/nado+4×50 progressivos,A1,Livre/Crawl,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-21-B02-S01,RKF-15-16-21-B02,RKF-15-16-21,1,12,50,600,Desenvolvimento,600: 12×50=25 perna streamline+25 nado; 3 livre/3 costas/3 borbo/3 peito,,Livre/Crawl|Costas|Peito|Borboleta,,Streamline|Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-21-B03-S01,RKF-15-16-21-B03,RKF-15-16-21,1,3,400,1200,Desenvolvimento,1200 perna I: 3×400 — A1 técnico; 100 A1+200 A2+100 A1; negative split A1→A2,A2|A1,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-21-B04-S01,RKF-15-16-21-B04,RKF-15-16-21,1,5,200,1000,Desenvolvimento,1000 perna II: 5×200 — livre A2; costas A2; 50 cada estilo; 100 A1+100 A2 forte; 4×50 internos descendentes,A2|A1,Livre/Crawl|Costas,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-21-B05-S01,RKF-15-16-21-B05,RKF-15-16-21,1,8,100,800,Desenvolvimento,800 perna III: 8×100 —2 A2/2 A2 forte/2 negative split/75 forte+25 muito forte/melhor sustentável,A2,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-21-B06-S01,RKF-15-16-21-B06,RKF-15-16-21,1,5,200,1000,Desenvolvimento,1000 complemento: 5×200 nado A1/A2 com pernas presentes e técnica reconstruída antes da transferência,A2|A1,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-21-B07-S01,RKF-15-16-21-B07,RKF-15-16-21,1,8,200,1600,Desenvolvimento,"1600 transferência: 8×200=150 A2+50 forte; #1–4 acelerar por pressão, #5–8 aumentar deliberadamente pernas",A2,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-21-B08-S01,RKF-15-16-21-B08,RKF-15-16-21,1,,,400,Regenerativo,400 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-22-B01-S01,RKF-15-16-22-B01,RKF-15-16-22,1,,,1000,Aquecimento,1000 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-22-B02-S01,RKF-15-16-22-B02,RKF-15-16-22,1,12,50,600,Desenvolvimento,600: 12×50=25 perna técnica+25 nado,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-22-B03-S01,RKF-15-16-22-B03,RKF-15-16-22,1,4,4,400,Desenvolvimento,400 VALAT: 4×4×25; 10–15 m aceleração máxima alática+restante leve; recuperação ampla,VALAT,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-22-B04-S01,RKF-15-16-22-B04,RKF-15-16-22,1,4,25,800,Desenvolvimento,800 transferência: 4 rounds de 4×25 VALAT perna+2×50 nado rápido coordenado,VALAT,,,Perna|Coordenação,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-22-B05-S01,RKF-15-16-22-B05,RKF-15-16-22,1,6,400,2400,Desenvolvimento,2400: 6×400 A1/A1-A2/A2/A2/negative split/300 A2+100 forte com pernas,A2|A1,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-22-B06-S01,RKF-15-16-22-B06,RKF-15-16-22,1,8,100,800,Desenvolvimento,800: 8×100 perna A2 livre/costas,A2,Livre/Crawl|Costas,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-22-B07-S01,RKF-15-16-22-B07,RKF-15-16-22,1,,,200,Desenvolvimento,200 técnica pós,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-22-B08-S01,RKF-15-16-22-B08,RKF-15-16-22,1,,,400,Regenerativo,400 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-23-B01-S01,RKF-15-16-23-B01,RKF-15-16-23,1,,,1000,Aquecimento,1000 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-23-B02-S01,RKF-15-16-23-B02,RKF-15-16-23,1,,,600,Desenvolvimento,600 técnica,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-23-B03-S01,RKF-15-16-23-B03,RKF-15-16-23,1,,,3600,Desenvolvimento,3600 contraste: 3 rounds de 600 perna→600 nado; R1 A1/A2→A2; R2 200 livre+200 costas+200 escolha→400 A2+200 forte; R3 negative split→negative split,A2|A1,Livre/Crawl|Costas,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-23-B04-S01,RKF-15-16-23-B04,RKF-15-16-23,1,8,100,800,Desenvolvimento,800: 8×100 perna=75 A2+25 forte,A2,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-23-B05-S01,RKF-15-16-23-B05,RKF-15-16-23,1,12,50,600,Desenvolvimento,600: 12×50=25 perna forte+25 nado forte,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-23-B06-S01,RKF-15-16-23-B06,RKF-15-16-23,1,,,400,Regenerativo,400 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-24-B01-S01,RKF-15-16-24-B01,RKF-15-16-24,1,,,1000,Aquecimento,1000 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-24-B02-S01,RKF-15-16-24-B02,RKF-15-16-24,1,,,600,Desenvolvimento,600 IM técnico,,Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-24-B03-S01,RKF-15-16-24-B03,RKF-15-16-24,1,,,2400,Desenvolvimento,2400 perna: 800 livre+600 costas+400 peito+400 borbo+200 IM kick,,Livre/Crawl|Costas|Peito|Borboleta|Medley,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-24-B04-S01,RKF-15-16-24-B04,RKF-15-16-24,1,6,400,2400,Desenvolvimento,2400 principal IM: 6×400 variados com pernas ativas,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-24-B05-S01,RKF-15-16-24-B05,RKF-15-16-24,1,8,50,400,Desenvolvimento,400: 8×50=25 estilo+25 livre forte,,Livre/Crawl,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-24-B06-S01,RKF-15-16-24-B06,RKF-15-16-24,1,,,400,Regenerativo,400 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-25-B01-S01,RKF-15-16-25-B01,RKF-15-16-25,1,,,1000,Aquecimento,1000 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-25-B02-S01,RKF-15-16-25-B02,RKF-15-16-25,1,,,600,Desenvolvimento,600 preparação,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-25-B03-S01,RKF-15-16-25-B03,RKF-15-16-25,1,4,5,2000,Desenvolvimento,"2000 perna: 4×5×100, progressão A1→A2→A3; registrar tempos e queda",A3|A2|A1,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-25-B04-S01,RKF-15-16-25-B04,RKF-15-16-25,1,6,400,2400,Desenvolvimento,2400 transferência: 6×400=300 A2+100 forte com pernas protagonistas,A2,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-25-B05-S01,RKF-15-16-25-B05,RKF-15-16-25,1,8,50,400,Desenvolvimento,400: 8×50=25 forte+25 solto,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-25-B06-S01,RKF-15-16-25-B06,RKF-15-16-25,1,,,400,Regenerativo,400 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-26-B01-S01,RKF-15-16-26-B01,RKF-15-16-26,1,,,1000,Aquecimento,1000 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-26-B02-S01,RKF-15-16-26-B02,RKF-15-16-26,1,,,600,Desenvolvimento,600 técnica,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-26-B03-S01,RKF-15-16-26-B03,RKF-15-16-26,1,2,200,2400,Desenvolvimento,"2400 perna: 2 rounds de 400+2×200+2×100 (=1000 cada), R1 A1→A2 e R2 A2→A2 forte; +8×50 descendentes (=400)",A2|A1,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-26-B04-S01,RKF-15-16-26-B04,RKF-15-16-26,1,4,600,2400,Desenvolvimento,2400 nado: 4×600 A1/A2; A2; negative split; 400 A2+200 forte com pernas,A2|A1,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-26-B05-S01,RKF-15-16-26-B05,RKF-15-16-26,1,6,100,600,Desenvolvimento,600: 6×100=50 perna forte+50 nado,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-26-B06-S01,RKF-15-16-26-B06,RKF-15-16-26,1,,,400,Regenerativo,400 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-27-B01-S01,RKF-15-16-27-B01,RKF-15-16-27,1,,,1000,Aquecimento,1000 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-27-B02-S01,RKF-15-16-27-B02,RKF-15-16-27,1,,,600,Desenvolvimento,600 técnica/preparação,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-27-B03-S01,RKF-15-16-27-B03,RKF-15-16-27,1,12,50,600,Desenvolvimento,600: 12×50 perna progressivos 1–3,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-27-B04-S01,RKF-15-16-27-B04,RKF-15-16-27,1,8,50,400,Desenvolvimento,"400 AN: 8×50 perna muito fortes, recuperação suficiente; potência repetida",,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-15-16-27-B05-S01,RKF-15-16-27-B05,RKF-15-16-27,1,8,100,800,Desenvolvimento,800: 8×100=50 nado A2+25 perna AN+25 nado forte,A2,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
